0007 599931 0.913798 0.075370 101.181511	0.107391	1500 1500 1000 950
0007 650438 0.910784 0.073423 101.185951	0.087915	1500 1500 1000 950
0007 700854 0.908749 0.073112 101.191414	0.108351	1500 1500 1000 950
0007 753863 0.907864 0.071982 101.195610	0.079160	1500 1500 1000 950
0007 802600 0.906698 0.069930 101.201202	0.114745	1500 1500 1000 950
0007 851673 0.905816 0.068668 101.206139	0.100589	1500 1500 1000 950
0007 901631 0.906453 0.069873 101.211067	0.098655	1500 1500 1000 950
0007 952016 0.906119 0.070472 101.216568	0.109175	1500 1500 1000 950
0008 002706 0.906951 0.072254 101.222366	0.114388	1500 1500 1000 950
0008 054495 0.907830 0.073130 101.227425	0.097671	1500 1500 1000 950
0008 102683 0.907963 0.074748 101.232353	0.102278	1500 1500 1000 950
0008 154197 0.909118 0.075606 101.239372	0.136255	1500 1500 1000 950
0008 203514 0.908132 0.076040 101.244934	0.112777	1500 1500 1000 950
0008 253868 0.907799 0.075893 101.250809	0.116667	1500 1500 1000 950
0008 304681 0.906675 0.077694 101.257462	0.130928	1500 1500 1000 950
0008 354425 0.906793 0.077028 101.264122	0.133895	1500 1500 1000 950
0008 404627 0.904790 0.077864 101.271103	0.139056	1500 1500 1000 950
0008 454981 0.904825 0.075810 101.278412	0.145152	1500 1500 1000 950
0008 505549 0.904091 0.075056 101.285889	0.147856	1500 1500 1000 950
0008 556881 0.905492 0.074654 101.291367	0.106715	1500 1500 1000 950
0008 605984 0.903480 0.074944 101.298264	0.140459	1500 1500 1000 950
0008 656369 0.901033 0.073778 101.305000	0.133706	1500 1500 1000 950
0008 706693 0.901063 0.073187 101.312645	0.151909	1500 1500 1000 950
0008 759397 0.899400 0.074975 101.318794	0.116676	1500 1500 1000 950
0008 808073 0.899335 0.076012 101.324791	0.123196	1500 1500 1000 950
0008 857482 0.900153 0.076930 101.331772	0.141288	1500 1500 1000 950
0008 907836 0.901162 0.077303 101.339813	0.159697	1500 1500 1000 950
0008 958130 0.902621 0.077097 101.345993	0.122874	1500 1500 1000 950
0009 009644 0.902136 0.076069 101.353127	0.138477	1500 1500 1000 950
0009 060151 0.900862 0.074238 101.361923	0.174168	1500 1500 1000 950
0009 109590 0.898198 0.075314 101.370209	0.167591	1500 1500 1000 950
0009 160280 0.898013 0.075796 101.380966	0.212220	1500 1500 1000 950
0009 210452 0.898888 0.075051 101.390015	0.180349	1500 1500 1000 950
0009 259860 0.898490 0.076625 101.397995	0.161519	1500 1500 1000 950
0009 310764 0.898522 0.076883 101.406975	0.176407	1500 1500 1000 950
0009 360630 0.896558 0.075998 101.415268	0.166309	1500 1500 1000 950
0009 410954 0.897129 0.075784 101.424591	0.185262	1500 1500 1000 950
0009 461156 0.896035 0.074559 101.433960	0.186624	1500 1500 1000 950
0009 511572 0.894679 0.075007 101.443527	0.189766	1500 1500 1000 950
0009 562842 0.893788 0.073807 101.453812	0.200593	1500 1500 1000 950
0009 612189 0.893907 0.072836 101.462265	0.171305	1500 1500 1000 950
0009 662361 0.892749 0.073642 101.471100	0.176091	1500 1500 1000 950
0009 712959 0.893455 0.073128 101.480865	0.193004	1500 1500 1000 950
0009 764870 0.894943 0.073964 101.491158	0.198263	1500 1500 1000 950
0009 813821 0.893663 0.075352 101.502342	0.228488	1500 1500 1000 950
0009 863565 0.893602 0.075840 101.511299	0.180060	1500 1500 1000 950
0009 914042 0.895032 0.076547 101.522156	0.215081	1500 1500 1000 950
0009 964091 0.896024 0.077294 101.534058	0.237804	1500 1500 1000 950
0010 015269 0.896261 0.076457 101.544220	0.198569	1500 1500 1000 950
0010 065349 0.897545 0.078112 101.554558	0.206426	1500 1500 1000 950
0010 114941 0.895896 0.077436 101.565109	0.212765	1500 1500 1000 950
0010 166180 0.896574 0.076184 101.575874	0.210095	1500 1500 1000 950
0010 215558 0.897480 0.077965 101.586731	0.219868	1500 1500 1000 950
0010 265669 0.896306 0.078378 101.597923	0.223351	1500 1500 1000 950
0010 316054 0.894352 0.078725 101.608528	0.210476	1500 1500 1000 950
0010 366408 0.892524 0.077869 101.619110	0.210152	1500 1500 1000 950
0010 416580 0.890630 0.075691 101.631935	0.255621	1500 1500 1000 950
0010 467056 0.891060 0.077526 101.644295	0.244861	1500 1500 1000 950
0010 517380 0.890492 0.078755 101.657600	0.264400	1500 1500 1000 950
0010 570024 0.889156 0.079253 101.669418	0.224488	1500 1500 1000 950
0010 617998 0.888984 0.080922 101.682274	0.267969	1500 1500 1000 950
0010 668352 0.888745 0.081291 101.694206	0.236970	1500 1500 1000 950
0010 718859 0.889249 0.082475 101.706726	0.247883	1500 1500 1000 950
0010 770465 0.888243 0.082944 101.719383	0.245265	1500 1500 1000 950
0010 819233 0.888528 0.083474 101.730392	0.225747	1500 1500 1000 950
0010 869496 0.890237 0.087537 101.742935	0.249542	1500 1500 1000 950
0010 919759 0.892051 0.089203 101.754684	0.233756	1500 1500 1000 950
0010 969961 0.892209 0.088309 101.766045	0.226289	1500 1500 1000 950
0011 020651 0.891308 0.085656 101.781021	0.295453	1500 1500 1000 950
0011 072012 0.890016 0.083815 101.793701	0.246881	1500 1500 1000 950
0011 121116 0.888831 0.083143 101.806923	0.269260	1500 1500 1000 950
0011 173332 0.888227 0.083253 101.820717	0.264171	1500 1500 1000 950
0011 222008 0.887684 0.081171 101.834755	0.288399	1500 1500 1000 950
0011 272362 0.885851 0.079450 101.849846	0.299697	1500 1500 1000 950
0011 322564 0.886475 0.079559 101.864532	0.292550	1500 1500 1000 950
0011 372858 0.886098 0.079371 101.878227	0.272294	1500 1500 1000 950
0011 423090 0.887939 0.078667 101.891190	0.258049	1500 1500 1000 950
0011 473323 0.889973 0.079821 101.905655	0.287965	1500 1500 1000 950
0011 523921 0.888901 0.079041 101.921638	0.315894	1500 1500 1000 950
0011 574001 0.891425 0.080700 101.936584	0.298442	1500 1500 1000 950
0011 624447 0.893876 0.081254 101.952103	0.307620	1500 1500 1000 950
0011 674649 0.897370 0.082629 101.966736	0.291486	1500 1500 1000 950
0011 724790 0.896153 0.082472 101.981453	0.293514	1500 1500 1000 950
0011 775633 0.896010 0.082692 101.997269	0.311070	1500 1500 1000 950
0011 825316 0.897491 0.084045 102.011841	0.293302	1500 1500 1000 950
0011 875640 0.899080 0.082590 102.029236	0.345661	1500 1500 1000 950
0011 925781 0.900343 0.082563 102.045952	0.333380	1500 1500 1000 950
0011 976349 0.898490 0.082298 102.061157	0.300692	1500 1500 1000 950
0012 027070 0.896176 0.082066 102.075813	0.288955	1500 1500 1000 950
0012 077852 0.895617 0.082645 102.092827	0.335031	1500 1500 1000 950
0012 127260 0.895429 0.081369 102.109047	0.328289	1500 1500 1000 950
0012 178591 0.894571 0.082605 102.125977	0.329813	1500 1500 1000 950
0012 227908 0.895000 0.083082 102.141785	0.320541	1500 1500 1000 950
0012 278171 0.894603 0.082845 102.157822	0.319061	1500 1500 1000 950
0012 328526 0.894449 0.084262 102.174332	0.327872	1500 1500 1000 950
0012 378758 0.895688 0.084817 102.192688	0.365431	1500 1500 1000 950
0012 429326 0.896991 0.086043 102.208748	0.317590	1500 1500 1000 950
0012 479406 0.896391 0.085723 102.224159	0.307735	1500 1500 1000 950
0012 529608 0.896999 0.085090 102.241989	0.355163	1500 1500 1000 950
0012 579932 0.897101 0.083207 102.259171	0.341416	1500 1500 1000 950
0012 630134 0.900469 0.082680 102.277054	0.356227	1500 1500 1000 950
0012 680488 0.901782 0.083404 102.294106	0.338636	1500 1500 1000 950
0012 730599 0.902593 0.084443 102.312576	0.368597	1500 1500 1000 950
0012 781045 0.903227 0.085772 102.330803	0.361310	1500 1500 1000 950
0012 831247 0.903155 0.085203 102.349648	0.375376	1500 1500 1000 950
0012 881510 0.903986 0.083944 102.367050	0.346232	1500 1500 1000 950
0012 936167 0.904824 0.084686 102.385147	0.331100	1500 1500 1000 950
0012 992168 0.902483 0.086622 102.423347	0.682137	1500 1500 1000 950
0013 049602 0.901458 0.086433 102.441895	0.322928	1500 1500 1000 950
0013 101208 0.900128 0.086627 102.460800	0.366346	1500 1500 1000 950
0013 152142 0.899056 0.088790 102.481422	0.404882	1500 1500 1000 950
0013 201520 0.897108 0.089748 102.500526	0.386893	1500 1500 1000 950
0013 251387 0.896975 0.088849 102.520584	0.402223	1500 1500 1000 950
0013 301466 0.897920 0.088615 102.540283	0.393360	1500 1500 1000 950
0013 351943 0.897000 0.088396 102.561272	0.415803	1500 1500 1000 950
0013 402023 0.896714 0.088324 102.580635	0.386649	1500 1500 1000 950
0013 452469 0.894925 0.087827 102.600960	0.402900	1500 1500 1000 950
0013 502640 0.895294 0.086745 102.622269	0.424725	1500 1500 1000 950
0013 554765 0.894408 0.084264 102.641106	0.361381	1500 1500 1000 950
0013 602739 0.895554 0.084005 102.661598	0.427160	1500 1500 1000 950
0013 653307 0.893929 0.083915 102.683388	0.430896	1500 1500 1000 950
0013 703723 0.895381 0.086265 102.702560	0.380289	1500 1500 1000 950
0013 756702 0.896343 0.085244 102.722557	0.377445	1500 1500 1000 950
0013 804981 0.897040 0.083478 102.743324	0.430150	1500 1500 1000 950
0013 854298 0.897840 0.083617 102.764313	0.425583	1500 1500 1000 950
0013 904469 0.897528 0.082417 102.783653	0.385492	1500 1500 1000 950
0013 954702 0.899174 0.082655 102.804512	0.415240	1500 1500 1000 950
0014 005484 0.899690 0.082915 102.826103	0.425174	1500 1500 1000 950
0014 056449 0.899251 0.084418 102.847298	0.415863	1500 1500 1000 950
0014 105521 0.899722 0.085502 102.867165	0.404853	1500 1500 1000 950
0014 157066 0.899927 0.087362 102.889519	0.433682	1500 1500 1000 950
0014 206017 0.901050 0.086018 102.911552	0.450117	1500 1500 1000 950
0014 256249 0.903589 0.086472 102.932785	0.422691	1500 1500 1500 1000
0014 306817 0.903322 0.087642 102.953957	0.418675	1500 1500 1500 1000
0014 356714 0.904054 0.087762 102.975845	0.438678	1500 1500 1500 1000
0014 406977 0.904823 0.086807 102.996284	0.406644	1500 1500 1500 1000
0014 457332 0.906392 0.085433 103.017494	0.421204	1500 1500 1500 1000
0014 507869 0.908167 0.085602 103.039894	0.443238	1500 1500 1500 1000
0014 559017 0.908681 0.084776 103.063232	0.456290	1500 1500 1500 1000
0014 608578 0.908758 0.084165 103.086220	0.463820	1500 1500 1500 1000
0014 658689 0.908004 0.083756 103.107262	0.419905	1500 1500 1500 1000
0014 709318 0.906197 0.082025 103.130333	0.455693	1500 1500 1500 1000
0014 761381 0.906745 0.082514 103.152039	0.416911	1500 1500 1500 1000
0014 810149 0.907371 0.082841 103.175079	0.472457	1500 1500 1500 1000
0014 859924 0.906743 0.082632 103.197258	0.445578	1500 1500 1500 1000
0014 910309 0.906058 0.083264 103.219025	0.432007	1500 1500 1500 1000
0014 960938 0.906832 0.084025 103.241287	0.439720	1500 1500 1500 1000
0015 011170 0.908090 0.084559 103.264343	0.458991	1500 1500 1500 1000
0015 062105 0.906296 0.083397 103.287415	0.452956	1500 1500 1500 1000
0015 111208 0.906438 0.083852 103.310532	0.470787	1500 1500 1500 1000
0015 162417 0.907287 0.083271 103.335800	0.493440	1500 1500 1500 1000
0015 211703 0.908181 0.083826 103.358429	0.459132	1500 1500 1500 1000
0015 262027 0.908906 0.082612 103.382111	0.470583	1500 1500 1500 1000
0015 312534 0.908721 0.081358 103.405777	0.468576	1500 1500 1500 1000
0015 362767 0.908349 0.078843 103.428482	0.451995	1500 1500 1500 1000
0015 413610 0.909713 0.078451 103.451935	0.461278	1500 1500 1500 1000
0015 463445 0.910281 0.078006 103.475906	0.481019	1500 1500 1500 1000
0015 514227 0.910439 0.078415 103.500130	0.477006	1500 1500 1500 1000
0015 565161 0.909112 0.076397 103.525108	0.490412	1500 1500 1500 1000
0015 614387 0.906858 0.076208 103.549477	0.495029	1500 1500 1500 1000
0015 664619 0.905369 0.075261 103.574608	0.500303	1500 1500 1500 1000
0015 715065 0.904716 0.074957 103.599228	0.488048	1500 1500 1500 1000
0015 766824 0.903850 0.075854 103.624802	0.494092	1500 1500 1500 1000
0015 815622 0.902902 0.076866 103.650070	0.517819	1500 1500 1500 1000
0015 865885 0.900487 0.076375 103.675583	0.507584	1500 1500 1500 1000
0015 916178 0.898842 0.076222 103.701256	0.510467	1500 1500 1500 1000
0015 966319 0.898044 0.077157 103.727875	0.530882	1500 1500 1500 1000
0016 017101 0.898718 0.078318 103.753044	0.495636	1500 1500 1500 1000
0016 067547 0.897690 0.077878 103.780098	0.536293	1500 1500 1500 1000
0016 117383 0.897851 0.077329 103.806511	0.529998	1500 1500 1500 1000
0016 168378 0.899615 0.076069 103.836800	0.593954	1500 1500 1500 1000
0016 218061 0.900017 0.076728 103.859215	0.451164	1500 1500 1500 1000
0016 267927 0.900275 0.073069 103.886253	0.542225	1500 1500 1500 1000
0016 318343 0.899986 0.073892 103.912086	0.512399	1500 1500 1500 1000
0016 368514 0.899166 0.073500 103.938210	0.520680	1500 1500 1500 1000
0016 418808 0.899097 0.074093 103.963493	0.502720	1500 1500 1500 1000
0016 469071 0.897756 0.074059 103.988258	0.492709	1500 1500 1500 1000
0016 519669 0.898363 0.074563 104.013420	0.497287	1500 1500 1500 1000
0016 570451 0.897541 0.074660 104.039726	0.518021	1500 1500 1500 1000
0016 620012 0.896470 0.074747 104.067642	0.563265	1500 1500 1500 1000
0016 670245 0.895590 0.074756 104.094818	0.540997	1500 1500 1500 1000
0016 720599 0.895143 0.075664 104.119438	0.488939	1500 1500 1500 1000
0016 771900 0.893416 0.075734 104.146233	0.522298	1500 1500 1500 1000
0016 821095 0.894198 0.076103 104.172623	0.536438	1500 1500 1500 1000
0016 871480 0.893775 0.076776 104.198822	0.519983	1500 1500 1500 1000
0016 921926 0.895412 0.076491 104.227806	0.574556	1500 1500 1500 1000
0016 972189 0.895917 0.077344 104.255241	0.545835	1500 1500 1500 1000
0017 023215 0.895707 0.076444 104.282646	0.537075	1500 1500 1500 1000
0017 073661 0.896599 0.076335 104.311119	0.564423	1500 1500 1500 1000
0017 123252 0.897493 0.077307 104.337669	0.535385	1500 1500 1500 1000
0017 175041 0.897755 0.077883 104.367691	0.579692	1500 1500 1500 1000
0017 223809 0.898233 0.076168 104.393623	0.531749	1500 1500 1500 1000
0017 274163 0.897839 0.075215 104.421684	0.557273	1500 1500 1500 1000
0017 324365 0.896554 0.074930 104.448738	0.538900	1500 1500 1500 1000
0017 375300 0.897027 0.073961 104.476074	0.536686	1500 1500 1500 1000
0017 425044 0.895278 0.072491 104.504990	0.581284	1500 1500 1500 1000
0017 475978 0.893202 0.071191 104.531639	0.523216	1500 1500 1500 1000
0017 525753 0.889872 0.069867 104.559570	0.561149	1500 1500 1500 1000
0017 576290 0.887741 0.069145 104.586143	0.525816	1500 1500 1500 1000
0017 626553 0.887188 0.069356 104.613976	0.553728	1500 1500 1500 1000
0017 676908 0.885393 0.068539 104.644722	0.610594	1500 1500 1500 1000
0017 727415 0.882490 0.066694 104.673912	0.577941	1500 1500 1500 1000
0017 777708 0.883815 0.066656 104.701736	0.553246	1500 1500 1500 1000
0017 828216 0.883576 0.067973 104.729027	0.540317	1500 1500 1500 1000
0017 878265 0.884532 0.067747 104.758759	0.594053	1500 1500 1500 1000
0017 928345 0.884626 0.066460 104.786903	0.561998	1500 1500 1500 1000
0017 978760 0.885040 0.067449 104.815140	0.560079	1500 1500 1500 1000
0018 029512 0.885845 0.067469 104.843086	0.550648	1500 1500 1500 1000
0018 080171 0.887344 0.065737 104.874214	0.614460	1500 1500 1500 1000
0018 129488 0.889029 0.063806 104.900917	0.541454	1500 1500 1500 1000
0018 180484 0.890274 0.064125 104.931030	0.590502	1500 1500 1500 1000
0018 229923 0.889300 0.064716 104.958244	0.550457	1500 1500 1500 1000
0018 280369 0.887949 0.065333 104.987190	0.573800	1500 1500 1500 1000
0018 330601 0.888453 0.066255 105.015968	0.572903	1500 1500 1500 1000
0018 380925 0.888375 0.067123 105.044571	0.568369	1500 1500 1500 1000
0018 431280 0.887207 0.066380 105.075531	0.614836	1500 1500 1500 1000
0018 481543 0.884756 0.068963 105.104904	0.584389	1500 1500 1500 1000
0018 531745 0.885742 0.068735 105.134079	0.581148	1500 1500 1500 1000
0018 582069 0.886255 0.069509 105.163383	0.582317	1500 1500 1500 1000
0018 632606 0.885044 0.072009 105.194412	0.613981	1500 1500 1500 1000
0018 682717 0.884670 0.072885 105.223999	0.590425	1500 1500 1500 1000
0018 732827 0.883295 0.074612 105.253807	0.594852	1500 1500 1500 1000
0018 783487 0.884236 0.075896 105.283150	0.579207	1500 1500 1500 1000
0018 841654 0.886716 0.075758 105.344429	1.053506	1500 1500 1500 1000
0018 892405 0.886266 0.075288 105.373512	0.573058	1500 1500 1500 1000
0018 942668 0.885978 0.074302 105.403145	0.589550	1500 1500 1500 1000
0018 993938 0.884679 0.074295 105.433258	0.587346	1500 1500 1500 1000
0019 045086 0.886268 0.074160 105.465660	0.633496	1500 1500 1500 1000
0019 094952 0.888727 0.073170 105.494331	0.574966	1500 1500 1500 1000
0019 145246 0.888277 0.072867 105.525414	0.618009	1500 1500 1500 1000
0019 196150 0.887113 0.073200 105.555443	0.589920	1500 1500 1500 1000
0019 244551 0.888254 0.072911 105.585739	0.625944	1500 1500 1500 1000
0019 295516 0.887795 0.073858 105.614952	0.573196	1500 1500 1500 1000
0019 345199 0.886342 0.073440 105.645729	0.619467	1500 1500 1500 1000
0019 395737 0.884083 0.073661 105.675774	0.594494	1500 1500 1500 1000
0019 446213 0.883553 0.074808 105.707535	0.629233	1500 1500 1500 1000
0019 496018 0.882768 0.075122 105.739166	0.635106	1500 1500 1500 1000
0019 548082 0.882960 0.077862 105.769371	0.580147	1500 1500 1500 1000
0019 596849 0.882219 0.078113 105.800926	0.647060	1500 1500 1500 1000
0019 646899 0.883624 0.078372 105.830803	0.596937	1500 1500 1500 1000
0019 697436 0.882607 0.079479 105.862389	0.625001	1500 1500 1500 1000
0019 751270 0.883720 0.078835 105.893394	0.575953	1500 1500 1500 1000
0019 799336 0.885365 0.078546 105.924110	0.639037	1500 1500 1500 1000
0019 848164 0.884378 0.077083 105.954788	0.628283	1500 1500 1500 1000
0019 898488 0.884352 0.077444 105.984726	0.594900	1500 1500 1500 1000
0019 948599 0.884333 0.077058 106.016937	0.642799	1500 1500 1500 1000
0019 999625 0.884489 0.076015 106.048515	0.618862	1500 1500 1500 1000
0020 050864 0.884273 0.074899 106.078545	0.586063	1500 1500 1500 1000
0020 099540 0.882361 0.074022 106.109230	0.630402	1500 1500 1500 1000
