0002 967250 0.838805 0.235068 -30.332760	0.153205	1500 1500 1500 950
0003 017543 0.842494 0.233238 -30.324570	0.162849	1500 1500 1500 950
0003 067806 0.834650 0.232993 -30.313690	0.216452	1500 1500 1500 950
0003 118435 0.826205 0.233305 -30.304087	0.189684	1500 1500 1500 950
0003 169004 0.828702 0.232910 -30.296412	0.151776	1500 1500 1500 950
0003 218473 0.838524 0.231251 -30.287516	0.179827	1500 1500 1500 950
0003 269163 0.841788 0.230426 -30.277561	0.196379	1500 1500 1500 950
0003 318755 0.832955 0.232560 -30.268347	0.185804	1500 1500 1500 950
0003 369048 0.820368 0.237122 -30.257460	0.216474	1500 1500 1500 950
0003 419219 0.816924 0.238334 -30.248625	0.176095	1500 1500 1500 950
0003 471741 0.825942 0.239594 -30.239185	0.179724	1500 1500 1000 950
0003 519745 0.834359 0.241454 -30.230757	0.175581	1500 1500 1000 950
0003 570496 0.823108 0.244994 -30.222769	0.157395	1500 1500 1000 950
0003 620210 0.824003 0.260138 -30.215714	0.141917	1500 1500 1000 950
0003 671114 0.798537 0.264230 -30.209929	0.113645	1500 1500 1000 950
0003 720736 0.795816 0.273168 -30.206079	0.077567	1500 1500 1000 950
0003 770938 0.817677 0.263283 -30.200731	0.106534	1500 1500 1000 950
0003 821322 0.857296 0.237789 -30.196489	0.084192	1500 1500 1000 950
0003 872440 0.863227 0.240975 -30.195837	0.012761	1500 1500 1000 950
0003 921909 0.825583 0.252415 -30.194571	0.025601	1500 1500 1000 950
0003 972081 0.813089 0.261392 -30.194004	0.011291	1500 1500 1000 950
0004 022405 0.819754 0.261522 -30.193602	0.007997	1500 1500 1000 950
0004 072667 0.811067 0.266972 -30.192320	0.025501	1500 1500 1000 950
0004 123052 0.799840 0.278374 -30.190401	0.038083	1500 1500 1000 950
0004 173773 0.759838 0.277374 -30.189779	0.012259	1500 1500 1000 950
0004 223670 0.743454 0.325636 -30.190687	-0.018195	1500 1500 1000 950
0004 274482 0.747276 0.326349 -30.189137	0.030518	1500 1500 1000 950
0004 324073 0.760424 0.324440 -30.188761	0.007577	1500 1500 1000 950
0004 374245 0.785171 0.326693 -30.187658	0.021973	1500 1500 1000 950
0004 424477 0.773255 0.343308 -30.187782	-0.002468	1500 1500 1000 950
0004 474679 0.761818 0.368722 -30.187290	0.009802	1500 1500 1000 950
0004 524972 0.742235 0.369289 -30.187407	-0.002313	1500 1500 1000 950
0004 575083 0.780695 0.331838 -30.188307	-0.017965	1500 1500 1000 950
0004 625407 0.797372 0.333081 -30.188738	-0.008566	1500 1500 1000 950
0004 676005 0.789722 0.334563 -30.189360	-0.012289	1500 1500 1000 950
0004 725902 0.781371 0.334914 -30.190531	-0.023471	1500 1500 1000 950
0004 776195 0.782386 0.332907 -30.190752	-0.004399	1500 1500 1000 950
0004 826336 0.792829 0.329408 -30.190466	0.005706	1500 1500 1000 950
0004 877240 0.801274 0.328168 -30.190392	0.001461	1500 1500 1000 950
0004 927198 0.797954 0.327177 -30.190538	-0.002940	1500 1500 1000 950
0004 977491 0.787499 0.324033 -30.189377	0.023096	1500 1500 1000 950
0005 027632 0.783590 0.321445 -30.189520	-0.002853	1500 1500 1000 950
0005 077803 0.790948 0.318665 -30.189072	0.008934	1500 1500 1000 950
0005 128371 0.801145 0.315813 -30.191057	-0.039265	1500 1500 1000 950
0005 178878 0.800438 0.316335 -30.189316	0.034479	1500 1500 1000 950
0005 228714 0.791162 0.315945 -30.189260	0.001110	1500 1500 1000 950
0005 279435 0.783623 0.316777 -30.190815	-0.030648	1500 1500 1000 950
0005 329209 0.787545 0.314350 -30.192522	-0.034297	1500 1500 1000 950
0005 379533 0.797428 0.314640 -30.193079	-0.011067	1500 1500 1000 950
0005 429766 0.799960 0.316539 -30.194271	-0.023731	1500 1500 1000 950
0005 480059 0.790188 0.319491 -30.195948	-0.033336	1500 1500 1000 950
0005 530200 0.776930 0.322764 -30.196510	-0.011222	1500 1500 1000 950
0005 580493 0.775593 0.323429 -30.197157	-0.012856	1500 1500 1000 950
0005 630848 0.784960 0.322798 -30.198303	-0.022765	1500 1500 1000 950
0005 681172 0.791346 0.322235 -30.200117	-0.036044	1500 1500 1000 950
0005 731221 0.785273 0.320205 -30.201702	-0.031669	1500 1500 1000 950
0005 781697 0.771202 0.319769 -30.203497	-0.035558	1500 1500 1000 950
0005 831960 0.766308 0.316504 -30.203634	-0.002732	1500 1500 1000 950
0005 882284 0.773295 0.312303 -30.204205	-0.011333	1500 1500 1000 950
0005 932120 0.785255 0.309353 -30.204670	-0.009338	1500 1500 1000 950
0005 982444 0.787036 0.307182 -30.207033	-0.046960	1500 1500 1000 950
0006 032524 0.777948 0.307711 -30.208269	-0.024680	1500 1500 1000 950
0006 083092 0.768106 0.306083 -30.208685	-0.008223	1500 1500 1500 1000
0006 133751 0.773444 0.303101 -30.209129	-0.008773	1500 1500 1500 1000
0006 184075 0.785801 0.301412 -30.209774	-0.012811	1500 1500 1500 1000
0006 234002 0.790940 0.301668 -30.210960	-0.023762	1500 1500 1500 1000
0006 284845 0.782348 0.301767 -30.211260	-0.005890	1500 1500 1500 1000
0006 334681 0.771461 0.301562 -30.211191	0.001378	1500 1500 1500 1000
0006 385035 0.766188 0.300437 -30.212301	-0.022045	1500 1500 1500 1000
0006 435298 0.774335 0.303612 -30.213852	-0.030851	1500 1500 1500 1000
0006 485561 0.779699 0.304503 -30.213541	0.006185	1500 1500 1500 1000
0006 535793 0.775761 0.304936 -30.213930	-0.007746	1500 1500 1500 1000
0006 585934 0.761052 0.306194 -30.214573	-0.012819	1500 1500 1500 1000
0006 636167 0.751972 0.304485 -30.216049	-0.029389	1500 1500 1500 1000
0006 686277 0.755718 0.304838 -30.217125	-0.021468	1500 1500 1500 1000
0006 736601 0.766584 0.305319 -30.217825	-0.013910	1500 1500 1500 1000
0006 786772 0.765983 0.304106 -30.218853	-0.020491	1500 1500 1500 1000
0006 837249 0.757021 0.303717 -30.221001	-0.042548	1500 1500 1500 1000
0006 887176 0.749398 0.300899 -30.222643	-0.032893	1500 1500 1500 1000
0006 937500 0.752038 0.298815 -30.223545	-0.017927	1500 1500 1500 1000
0006 987671 0.763559 0.296477 -30.224705	-0.023114	1500 1500 1500 1000
0007 038087 0.770579 0.295921 -30.226816	-0.041880	1500 1500 1500 1000
0007 088227 0.765134 0.293311 -30.227205	-0.007760	1500 1500 1500 1000
0007 138796 0.753478 0.291912 -30.230125	-0.057746	1500 1500 1500 1000
0007 189333 0.751713 0.292180 -30.230852	-0.014380	1500 1500 1500 1000
0007 239199 0.761625 0.292143 -30.232410	-0.031250	1500 1500 1500 1000
0007 289889 0.771714 0.292565 -30.234243	-0.036160	1500 1500 1500 1000
0007 339695 0.770223 0.291123 -30.236931	-0.053958	1500 1500 1500 1000
0007 390018 0.759068 0.289786 -30.238758	-0.036310	1500 1500 1500 1000
0007 440251 0.751243 0.289351 -30.238834	-0.001519	1500 1500 1500 1000
0007 490453 0.754196 0.290523 -30.240711	-0.037386	1500 1500 1500 1000
0007 540777 0.764009 0.291471 -30.243786	-0.061097	1500 1500 1500 1000
0007 591040 0.764209 0.291482 -30.245049	-0.025121	1500 1500 1500 1000
0007 641302 0.752501 0.291519 -30.247355	-0.045879	1500 1500 1500 1000
0007 691474 0.740029 0.291297 -30.248854	-0.029881	1500 1500 1500 1000
0007 741645 0.736988 0.292468 -30.250257	-0.027980	1500 1500 1500 1000
0007 791969 0.746524 0.292000 -30.251562	-0.025925	1500 1500 1500 1000
0007 842140 0.754494 0.292471 -30.252272	-0.014142	1500 1500 1500 1000
0007 892525 0.750602 0.289067 -30.253550	-0.025363	1500 1500 1500 1000
0007 949929 0.737389 0.284603 -30.258617	-0.088283	1500 1500 1500 1000
0008 000284 0.746169 0.282506 -30.261599	-0.059203	1500 1500 1500 1000
0008 050730 0.759460 0.279552 -30.264463	-0.056790	1500 1500 1500 1000
0008 101145 0.759914 0.276188 -30.266602	-0.042411	1500 1500 1500 1000
0008 155925 0.750549 0.276798 -30.269436	-0.051740	1500 1500 1500 1000
0008 206859 0.744313 0.276429 -30.271423	-0.039020	1500 1500 1500 1000
0008 257214 0.749827 0.278118 -30.273672	-0.044658	1500 1500 1500 1000
0008 306958 0.760212 0.279260 -30.277185	-0.070628	1500 1500 1500 1000
0008 357190 0.763085 0.279518 -30.278952	-0.035161	1500 1500 1500 1000
0008 407636 0.753850 0.280949 -30.280092	-0.022610	1500 1500 1500 1000
0008 457655 0.741644 0.284110 -30.282913	-0.056398	1500 1500 1500 1000
0008 507918 0.741488 0.287278 -30.283852	-0.018670	1500 1500 1500 1000
0008 558181 0.748781 0.290891 -30.286482	-0.052329	1500 1500 1500 1000
0008 608444 0.755162 0.292021 -30.291027	-0.090429	1500 1500 1500 1000
0008 659347 0.748486 0.290447 -30.293451	-0.047625	1500 1500 1500 1000
0008 708756 0.737669 0.290376 -30.296410	-0.059874	1500 1500 1500 1000
0008 758835 0.731912 0.292947 -30.297136	-0.014511	1500 1500 1500 1000
0008 809098 0.738786 0.292067 -30.300528	-0.067470	1500 1500 1500 1000
0008 860948 0.749015 0.289482 -30.303034	-0.048337	1500 1500 1500 1000
0008 910296 0.748690 0.285169 -30.305439	-0.048739	1500 1500 1500 1000
0008 959918 0.740144 0.283027 -30.309444	-0.080719	1500 1500 1500 1000
0009 010241 0.732916 0.282064 -30.313368	-0.077965	1500 1500 1500 1000
0009 060504 0.735859 0.280140 -30.315804	-0.048459	1500 1500 1500 1000
0009 111042 0.748957 0.278117 -30.319342	-0.070009	1500 1500 1500 1000
0009 162068 0.755392 0.275315 -30.322350	-0.058948	1500 1500 1500 1000
0009 211140 0.750085 0.273031 -30.326212	-0.078708	1500 1500 1500 1000
0009 262197 0.740797 0.274083 -30.329338	-0.061229	1500 1500 1500 1000
0009 311697 0.742699 0.274511 -30.333578	-0.085657	1500 1500 1500 1000
0009 361868 0.753129 0.274514 -30.336878	-0.065769	1500 1500 1500 1000
0009 412100 0.762474 0.275514 -30.340303	-0.068196	1500 1500 1500 1000
0009 462546 0.759689 0.275905 -30.343681	-0.066961	1500 1500 1500 1000
0009 512565 0.745830 0.277898 -30.347069	-0.067723	1500 1500 1500 1000
0009 562981 0.738195 0.282909 -30.351618	-0.090230	1500 1500 1500 1000
0009 613335 0.742645 0.284113 -30.356112	-0.089242	1500 1500 1500 1000
0009 664025 0.751524 0.284995 -30.360739	-0.091285	1500 1500 1500 1000
0009 713800 0.752512 0.283159 -30.363300	-0.051463	1500 1500 1500 1000
0009 764002 0.742591 0.283886 -30.366671	-0.067134	1500 1500 1500 1000
0009 814326 0.732962 0.285235 -30.370281	-0.071747	1500 1500 1500 1000
0009 865626 0.735998 0.283849 -30.375076	-0.093471	1500 1500 1500 1000
0009 915248 0.746258 0.280366 -30.380939	-0.118157	1500 1500 1500 1000
0009 964962 0.754418 0.276811 -30.387226	-0.126456	1500 1500 1500 1000
0010 015225 0.748778 0.276521 -30.391165	-0.078361	1500 1500 1500 1000
0010 065488 0.738995 0.276360 -30.395111	-0.078513	1500 1500 1500 1000
0010 116391 0.735228 0.275346 -30.398890	-0.074229	1500 1500 1500 1000
0010 166349 0.744019 0.273876 -30.402369	-0.069639	1500 1500 1500 1000
0010 216246 0.754807 0.273114 -30.406178	-0.076337	1500 1500 1500 1000
0010 267119 0.755411 0.276034 -30.408978	-0.055039	1500 1500 1500 1000
0010 316802 0.745766 0.278805 -30.414076	-0.102617	1500 1500 1500 1000
0010 367157 0.737848 0.281029 -30.419277	-0.103293	1500 1500 1500 1000
0010 417511 0.742279 0.283397 -30.424379	-0.101326	1500 1500 1500 1000
0010 467530 0.753063 0.283986 -30.428679	-0.085951	1500 1500 1500 1000
0010 517823 0.756002 0.286271 -30.434738	-0.120487	1500 1500 1500 1000
0010 567994 0.747231 0.289577 -30.440102	-0.106904	1500 1500 1500 1000
0010 618288 0.735648 0.293683 -30.443443	-0.066443	1500 1500 1500 1000
0010 669070 0.735281 0.294283 -30.447859	-0.086950	1500 1500 1500 1000
0010 718783 0.745181 0.292277 -30.454136	-0.126266	1500 1500 1500 1000
0010 769107 0.753298 0.289734 -30.457670	-0.070231	1500 1500 1500 1000
0010 819309 0.748534 0.289197 -30.461351	-0.073327	1500 1500 1500 1000
0010 870793 0.737113 0.290053 -30.464985	-0.070575	1500 1500 1500 1000
0010 919865 0.732267 0.289775 -30.469524	-0.092507	1500 1500 1500 1000
0010 969945 0.739201 0.285106 -30.473700	-0.083370	1500 1500 1500 1000
0011 020147 0.750428 0.283009 -30.479288	-0.111321	1500 1500 1500 1000
0011 070715 0.752834 0.281306 -30.484179	-0.096710	1500 1500 1500 1000
0011 121130 0.744520 0.280934 -30.488907	-0.093788	1500 1500 1500 1000
0011 171668 0.735738 0.279914 -30.493715	-0.095145	1500 1500 1500 1000
0011 221229 0.740358 0.278727 -30.499508	-0.116879	1500 1500 1500 1000
0011 272163 0.750862 0.277518 -30.506037	-0.128183	1500 1500 1500 1000
0011 321633 0.755728 0.278913 -30.510683	-0.093922	1500 1500 1500 1000
0011 372048 0.746868 0.280749 -30.515350	-0.092577	1500 1500 1500 1000
0011 422647 0.736966 0.281381 -30.520206	-0.095972	1500 1500 1500 1000
0011 472604 0.734878 0.283282 -30.524914	-0.094228	1500 1500 1500 1000
0011 522959 0.741296 0.283286 -30.531580	-0.132384	1500 1500 1500 1000
0011 573344 0.747954 0.282817 -30.537819	-0.123825	1500 1500 1500 1000
0011 623729 0.746036 0.285621 -30.543129	-0.105390	1500 1500 1500 1000
0011 674236 0.735663 0.284577 -30.549135	-0.118919	1500 1500 1500 1000
0011 724072 0.727850 0.283564 -30.555346	-0.124615	1500 1500 1500 1000
0011 774365 0.732139 0.282566 -30.561499	-0.122345	1500 1500 1500 1000
0011 824414 0.741978 0.281058 -30.566526	-0.100457	1500 1500 1500 1000
0011 875165 0.744105 0.279064 -30.571512	-0.098241	1500 1500 1500 1000
0011 925154 0.735793 0.276844 -30.577526	-0.120304	1500 1500 1500 1000
0011 974989 0.727275 0.273862 -30.584215	-0.134224	1500 1500 1500 1000
0012 025252 0.730110 0.270483 -30.590431	-0.123670	1500 1500 1500 1000
0012 075393 0.742202 0.269929 -30.596701	-0.125036	1500 1500 1500 1000
0012 126175 0.748947 0.270326 -30.602757	-0.119252	1500 1500 1500 1000
0012 176254 0.743784 0.269856 -30.608049	-0.105691	1500 1500 1500 1000
0012 226151 0.734190 0.270081 -30.613398	-0.107185	1500 1500 1500 1000
0012 276780 0.732836 0.272615 -30.620314	-0.136602	1500 1500 1500 1000
0012 326524 0.743666 0.274321 -30.625446	-0.103182	1500 1500 1500 1000
0012 376818 0.753126 0.277017 -30.631327	-0.116920	1500 1500 1500 1000
0012 427111 0.749311 0.277867 -30.638611	-0.144835	1500 1500 1500 1000
0012 477527 0.737888 0.280121 -30.645821	-0.143006	1500 1500 1500 1000
0012 527637 0.728419 0.280836 -30.651237	-0.108100	1500 1500 1500 1000
0012 577961 0.733411 0.281451 -30.657921	-0.132806	1500 1500 1500 1000
0012 628315 0.744933 0.283548 -30.665482	-0.150152	1500 1500 1500 1000
0012 678792 0.747199 0.284401 -30.672329	-0.135653	1500 1500 1500 1000
0012 728902 0.737479 0.284207 -30.678499	-0.123135	1500 1500 1500 1000
0012 779196 0.726464 0.285351 -30.684719	-0.123670	1500 1500 1500 1000
0012 829367 0.728061 0.283467 -30.691767	-0.140473	1500 1500 1500 1000
0012 880240 0.735744 0.281579 -30.698687	-0.136022	1500 1500 1500 1000
0012 929679 0.742891 0.279835 -30.706890	-0.165932	1500 1500 1500 1000
0012 980217 0.738218 0.276829 -30.714153	-0.143717	1500 1500 1500 1000
0013 030357 0.730356 0.273081 -30.722002	-0.156536	1500 1500 1500 1000
0013 080498 0.729025 0.271485 -30.729511	-0.149762	1500 1500 1500 1000
0013 130914 0.740587 0.269400 -30.737461	-0.157685	1500 1500 1500 1000
0013 181238 0.754046 0.270277 -30.744740	-0.144632	1500 1500 1500 1000
0013 230890 0.754333 0.271497 -30.752306	-0.152390	1500 1500 1500 1000
0013 281916 0.745887 0.272181 -30.761101	-0.172359	1500 1500 1500 1000
0013 331386 0.738610 0.273393 -30.768518	-0.149943	1500 1500 1500 1000
0013 381618 0.745155 0.275109 -30.775724	-0.143454	1500 1500 1500 1000
0013 431728 0.755932 0.277072 -30.783596	-0.157087	1500 1500 1500 1000
0013 481961 0.759937 0.278657 -30.791037	-0.148121	1500 1500 1500 1000
0013 532681 0.750121 0.279355 -30.796547	-0.108642	1500 1500 1500 1000
0013 582608 0.740016 0.279218 -30.802807	-0.125381	1500 1500 1500 1000
0013 632932 0.740497 0.280513 -30.809227	-0.127576	1500 1500 1500 1000
0013 683195 0.747517 0.280479 -30.818287	-0.180250	1500 1500 1500 1000
0013 733458 0.752864 0.280111 -30.825397	-0.141468	1500 1500 1500 1000
0013 783721 0.747963 0.277711 -30.833403	-0.159265	1500 1500 1500 1000
0013 833984 0.735501 0.276374 -30.842390	-0.178808	1500 1500 1500 1000
0013 884277 0.731966 0.275089 -30.849310	-0.137591	1500 1500 1500 1000
0013 934449 0.739886 0.272794 -30.857512	-0.163470	1500 1500 1500 1000
0013 984590 0.752100 0.271837 -30.865995	-0.169201	1500 1500 1500 1000
0014 035097 0.752626 0.268178 -30.872330	-0.125414	1500 1500 1500 1000
0014 085207 0.741491 0.266882 -30.880772	-0.168468	1500 1500 1500 1000
0014 135714 0.734203 0.266893 -30.890045	-0.183609	1500 1500 1500 1000
0014 186007 0.740582 0.265440 -30.898155	-0.161256	1500 1500 1500 1000
0014 235873 0.751455 0.266452 -30.906048	-0.158276	1500 1500 1500 1000
0014 286350 0.754822 0.265225 -30.915476	-0.186779	1500 1500 1500 1000
0014 336399 0.747139 0.265928 -30.922621	-0.142759	1500 1500 1500 1000
0014 386601 0.737394 0.268232 -30.929676	-0.140538	1500 1500 1500 1000
0014 436864 0.737730 0.274212 -30.938023	-0.166058	1500 1500 1500 1000
0014 487188 0.748830 0.275775 -30.946892	-0.176241	1500 1500 1500 1000
0014 537390 0.754702 0.276295 -30.954733	-0.156191	1500 1500 1500 1000
0014 587714 0.751574 0.277753 -30.962669	-0.157708	1500 1500 1500 1000
0014 637946 0.739386 0.280300 -30.971464	-0.175083	1500 1500 1500 1000
0014 688331 0.733541 0.283173 -30.980288	-0.175119	1500 1500 1500 1000
0014 738411 0.739051 0.283432 -30.989990	-0.193744	1500 1500 1500 1000
0014 788735 0.748442 0.282117 -30.999020	-0.179425	1500 1500 1500 1000
0014 839028 0.749927 0.279334 -31.007784	-0.174264	1500 1500 1500 1000
0014 889291 0.740545 0.277644 -31.015734	-0.158165	1500 1500 1500 1000
0014 939554 0.731344 0.277060 -31.026093	-0.206092	1500 1500 1500 1000
0014 990030 0.734637 0.276911 -31.035107	-0.178582	1500 1500 1500 1000
0015 040080 0.746723 0.274509 -31.043495	-0.167603	1500 1500 1500 1000
0015 090526 0.753663 0.272312 -31.052856	-0.185570	1500 1500 1500 1000
0015 155010 0.740035 0.270128 -31.069805	-0.262836	1500 1500 1500 1000
0015 205486 0.741821 0.270315 -31.078835	-0.178885	1500 1500 1500 1000
0015 256055 0.752332 0.269332 -31.087294	-0.167278	1500 1500 1500 1000
0015 306256 0.760918 0.268075 -31.097572	-0.204751	1500 1500 1500 1000
0015 355909 0.760596 0.269600 -31.106989	-0.189648	1500 1500 1500 1000
0015 406294 0.750768 0.273173 -31.115025	-0.159485	1500 1500 1500 1000
0015 456343 0.747004 0.276267 -31.124935	-0.198018	1500 1500 1500 1000
0015 506576 0.754125 0.277258 -31.135603	-0.212366	1500 1500 1500 1000
0015 556869 0.764064 0.276592 -31.145689	-0.200546	1500 1500 1500 1000
0015 607162 0.763911 0.276896 -31.153929	-0.163835	1500 1500 1500 1000
0015 658280 0.754210 0.277239 -31.163620	-0.189586	1500 1500 1500 1000
0015 707658 0.743627 0.278799 -31.173365	-0.197348	1500 1500 1500 1000
0015 758012 0.743823 0.279555 -31.183851	-0.208258	1500 1500 1500 1000
0015 808214 0.752106 0.278415 -31.193718	-0.196540	1500 1500 1500 1000
0015 860308 0.758984 0.276323 -31.205122	-0.218913	1500 1500 1500 1000
0015 909442 0.753610 0.273540 -31.214739	-0.195727	1500 1500 1500 1000
0015 959216 0.741058 0.272709 -31.225161	-0.209381	1500 1500 1500 1000
0016 009113 0.740011 0.271634 -31.233723	-0.171595	1500 1500 1500 1000
0016 059406 0.749849 0.268718 -31.244320	-0.210710	1500 1500 1500 1000
0016 110127 0.762095 0.266325 -31.255276	-0.216001	1500 1500 1500 1000
0016 160970 0.763149 0.264423 -31.264763	-0.186597	1500 1500 1500 1000
0016 210317 0.755932 0.265738 -31.274454	-0.196390	1500 1500 1500 1000
0016 261129 0.751985 0.265552 -31.286011	-0.227439	1500 1500 1636 1450
0016 311362 0.759631 0.267268 -31.297121	-0.221175	1500 1500 1636 1450
0016 360923 0.768846 0.267327 -31.307625	-0.211936	1500 1500 1636 1450
0016 411338 0.783311 0.212395 -31.349539	-0.831379	1500 1500 1636 1450
0016 461357 0.693520 0.325848 -31.523046	-3.468836	1500 1500 1636 1450
0016 511559 0.509400 0.364002 -31.571114	-0.957474	1500 1500 1636 1450
0016 561761 0.376435 0.223184 -31.532482	0.769520	1500 1500 1636 1450
0016 612146 0.126670 0.148337 -31.156269	7.466767	1500 1500 1636 1450
0016 662683 -0.005827 0.266428 -30.488153	13.220326	1500 1500 1636 1450
0016 712458 0.267479 0.054178 -29.288294	24.105668	1500 1500 1636 1450
0016 762629 0.538894 -0.142091 -27.633499	32.983092	1500 1500 1636 1450
0016 813411 0.287416 0.000603 -25.706276	37.950912	1500 1500 1636 1450
0016 864376 -0.123334 0.325911 -23.551989	42.269937	1500 1500 1636 1450
0016 913753 -0.133616 0.335620 -21.287575	45.859688	1500 1500 1636 1450
0016 963498 0.138196 0.113280 -18.912058	47.753883	1500 1500 1636 1450
0017 013760 0.110828 0.085715 -16.389589	50.186395	1500 1500 1636 1450
0017 063932 -0.153690 0.350696 -13.856429	50.489520	1500 1500 1636 1450
0017 114500 -0.212710 0.531109 -11.173608	53.053735	1500 1500 1636 1450
0017 165129 -0.042436 0.356937 -8.326493	56.234857	1500 1500 1636 1450
0017 214751 0.030053 0.252202 -5.591030	55.126016	1500 1500 1636 1450
0017 265441 -0.187887 0.348404 -2.583781	59.326280	1500 1500 1636 1450
0017 315246 -0.295378 0.624210 0.213327	56.161183	1500 1500 1636 1450
0017 365540 -0.196566 0.581171 3.264891	60.674517	1500 1500 1636 1450
0017 415833 -0.128271 0.522286 6.306554	60.478853	1500 1500 1636 1450
0017 466127 -0.231008 0.582844 9.446767	62.437130	1500 1500 1636 1450
0017 516450 -0.355260 0.745821 12.564101	61.946513	1500 1500 1636 1450
0017 566591 -0.262988 0.862927 15.769463	63.926953	1500 1500 1636 1450
0017 616732 -0.124247 0.809562 18.996557	64.360397	1500 1500 1636 1450
0017 667727 -0.164343 0.845790 22.276365	64.316267	1500 1500 1636 1450
0017 717105 -0.265162 0.914604 25.551704	66.331952	1500 1500 1636 1450
0017 767368 -0.164204 1.050633 28.844103	65.503421	1500 1500 1636 1450
0017 817570 -0.016344 1.087885 32.164436	66.139466	1500 1500 1636 1450
0017 868901 0.038748 1.024707 35.493187	64.848739	1500 1500 1636 1450
0017 918187 -0.058895 1.013116 38.875553	68.627322	1500 1500 1636 1450
0017 968298 -0.060727 1.200542 42.206963	66.480602	1500 1500 1636 1450
0018 018286 0.074399 1.232840 45.586472	67.606405	1500 1500 1636 1450
0018 068518 0.212856 1.217193 48.954201	67.043502	1500 1500 1636 1450
0018 119025 0.140023 1.170948 52.382523	67.878152	1500 1500 1636 1450
0018 169471 0.100784 1.315982 55.872227	69.177024	1500 1500 1636 1450
0018 219429 0.216898 1.318347 59.168961	65.990109	1500 1500 1636 1450
0018 270943 0.390706 1.279127 62.698982	68.525482	1500 1500 1636 1450
0018 319894 0.399335 1.244009 65.947853	66.369857	1500 1500 1636 1450
0018 370157 0.311415 1.336519 69.351723	67.721179	1500 1500 1636 1450
